@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute myo1-1 numeric
@attribute myo1-2 numeric
@attribute myo1-3 numeric
@attribute myo1-4 numeric
@attribute myo1-5 numeric
@attribute myo1-6 numeric
@attribute myo1-7 numeric
@attribute myo1-8 numeric
@attribute myo1-9 numeric
@attribute myo1-10 numeric
@attribute myo1-11 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 numeric

@data
1623,'2018/02/25 22:23:46:347',13,-0.120775,-0.284227,-0.126243,0.611765,0.576471,0.866667,0.423529,0.513726,0.305882,0.560784,0.478431,?,?
1624,'2018/02/25 22:23:46:373',13,-0.117778,-0.283541,-0.135614,0.513726,0.529412,0.34902,0.662745,0.858824,0.501961,0.247059,0.498039,?,?
1625,'2018/02/25 22:23:46:401',13,-0.110212,-0.282437,-0.159517,0.372549,0.360784,0.407843,0.537255,0.156863,0.466667,0.701961,0.988235,?,?
1626,'2018/02/25 22:23:46:435',13,-0.105772,-0.281428,-0.153608,0.411765,0.568627,0.184314,0.65098,0.529412,0.219608,0.580392,0.454902,?,?
1627,'2018/02/25 22:23:46:466',13,-0.105076,-0.281118,-0.15161,0.745098,0.576471,0.607843,0.545098,0.541176,0.568627,0.266667,0.290196,?,?
1628,'2018/02/25 22:23:46:502',13,-0.100459,-0.279749,-0.167905,0.466667,0.270588,0.513726,0.635294,0.447059,0.262745,0.137255,0.411765,?,?
1629,'2018/02/25 22:23:46:505',13,-0.100459,-0.279749,-0.167905,0.466667,0.270588,0.513726,0.635294,0.447059,0.262745,0.137255,0.411765,?,?
1630,'2018/02/25 22:23:46:534',13,-0.09789,-0.277799,-0.184321,0.482353,0.513726,0.611765,0.462745,0.419608,0.603922,0.329412,0.478431,?,?
1631,'2018/02/25 22:23:46:566',13,-0.093346,-0.272376,-0.212779,0.501961,0.501961,0.67451,0.517647,0.505882,0.466667,0.356863,0.47451,?,?
1632,'2018/02/25 22:23:46:603',13,-0.088444,-0.266543,-0.244774,0.431373,0.313726,0.294118,0.329412,0.470588,0.447059,0.996078,0.196078,?,?
1633,'2018/02/25 22:23:46:608',13,-0.088444,-0.266543,-0.244774,0.431373,0.313726,0.294118,0.329412,0.470588,0.447059,0.996078,0.196078,?,?
1634,'2018/02/25 22:23:46:634',13,-0.086999,-0.262845,-0.25861,0.517647,0.431373,0.580392,0.666667,0.596078,0.180392,0.815686,0.180392,?,?
1635,'2018/02/25 22:23:46:667',13,-0.085911,-0.260973,-0.267128,0.415686,0.415686,0.141176,0.396078,0.537255,0.415686,0.32549,0.709804,?,?
1636,'2018/02/25 22:23:46:701',13,-0.081963,-0.255322,-0.288052,0.572549,0.592157,0.407843,0.45098,0.458824,0.643137,0.823529,0.843137,?,?
1637,'2018/02/25 22:23:46:736',13,-0.082352,-0.253766,-0.269237,0.584314,0.690196,0.219608,0.403922,0.27451,0.372549,0.298039,0.494118,?,?
1638,'2018/02/25 22:23:46:738',13,-0.082352,-0.253766,-0.269237,0.584314,0.690196,0.219608,0.403922,0.27451,0.372549,0.298039,0.494118,?,?
1639,'2018/02/25 22:23:46:768',13,-0.083706,-0.253162,-0.257778,0.501961,0.556863,0.317647,0.407843,0.27451,0.247059,0.372549,0.45098,?,?
1640,'2018/02/25 22:23:46:806',13,-0.084324,-0.251349,-0.242223,0.529412,0.345098,0.639216,0.470588,0.415686,0.694118,0.854902,0.470588,?,?
1641,'2018/02/25 22:23:46:833',13,-0.089915,-0.252908,-0.189063,0.513726,0.490196,0.184314,0.411765,0.486275,0.403922,0.243137,0.670588,?,?
1642,'2018/02/25 22:23:46:867',13,-0.092144,-0.254863,-0.182657,0.607843,0.411765,0.290196,0.407843,0.435294,0.490196,0.670588,0.827451,?,?
1643,'2018/02/25 22:23:46:873',13,-0.092144,-0.254863,-0.182657,0.607843,0.411765,0.290196,0.407843,0.435294,0.490196,0.670588,0.827451,?,?
1644,'2018/02/25 22:23:46:899',13,-0.08845,-0.24865,-0.214644,0.517647,0.588235,0.658824,0.521569,0.513726,0.345098,0.219608,0.427451,?,?
1645,'2018/02/25 22:23:46:936',13,-0.087799,-0.244807,-0.228722,0.392157,0.529412,0.745098,0.270588,0.058824,0.372549,0.164706,0.231373,?,?
1646,'2018/02/25 22:23:46:968',13,-0.084368,-0.241664,-0.254769,0.654902,0.596078,0.388235,0.482353,0.427451,0.419608,0.196078,0.568627,?,?
1647,'2018/02/25 22:23:46:975',13,-0.080722,-0.237132,-0.273193,0.45098,0.168627,0.2,0.556863,0.568627,0.568627,0.670588,0.25098,?,?
1648,'2018/02/25 22:23:47:002',13,-0.078771,-0.2333,-0.282943,0.529412,0.490196,0.407843,0.615686,0.831373,0.576471,0.298039,0.945098,?,?
1720,'2018/02/25 22:25:33:855',15,-0.006199,-0.182874,-0.527772,0.505882,0.513726,0.498039,0.470588,0.447059,0.478431,0.486275,0.494118,?,?
1721,'2018/02/25 22:25:33:881',15,-0.007409,-0.176879,-0.555646,0.462745,0.45098,0.470588,0.513726,0.517647,0.517647,0.505882,0.490196,?,?
1722,'2018/02/25 22:25:33:911',15,-0.008576,-0.174703,-0.565579,0.501961,0.513726,0.517647,0.501961,0.509804,0.482353,0.490196,0.490196,?,?
1723,'2018/02/25 22:25:33:944',15,-0.011184,-0.172035,-0.578579,0.478431,0.458824,0.482353,0.501961,0.513726,0.517647,0.509804,0.494118,?,?
1724,'2018/02/25 22:25:33:978',15,-0.01451,-0.171388,-0.586991,0.501961,0.498039,0.482353,0.470588,0.466667,0.490196,0.490196,0.505882,?,?
1725,'2018/02/25 22:25:33:987',15,-0.01451,-0.171388,-0.586991,0.501961,0.498039,0.482353,0.470588,0.466667,0.490196,0.490196,0.505882,?,?
1726,'2018/02/25 22:25:34:015',15,-0.015068,-0.171523,-0.593606,0.513726,0.513726,0.462745,0.478431,0.482353,0.494118,0.494118,0.501961,?,?
1727,'2018/02/25 22:25:34:042',15,-0.01675,-0.171917,-0.601165,0.501961,0.513726,0.517647,0.478431,0.482353,0.486275,0.490196,0.494118,?,?
1728,'2018/02/25 22:25:34:076',15,-0.018075,-0.172361,-0.602086,0.505882,0.498039,0.498039,0.478431,0.517647,0.509804,0.498039,0.498039,?,?
1729,'2018/02/25 22:25:34:111',15,-0.019572,-0.172597,-0.606327,0.505882,0.509804,0.513726,0.482353,0.466667,0.486275,0.494118,0.494118,?,?
1730,'2018/02/25 22:25:34:116',15,-0.019572,-0.172597,-0.606327,0.505882,0.509804,0.513726,0.482353,0.466667,0.486275,0.494118,0.494118,?,?
1731,'2018/02/25 22:25:34:141',15,-0.018462,-0.172798,-0.614272,0.498039,0.505882,0.541176,0.486275,0.482353,0.486275,0.494118,0.490196,?,?
1732,'2018/02/25 22:25:34:177',15,-0.017628,-0.173297,-0.617683,0.482353,0.470588,0.454902,0.490196,0.494118,0.498039,0.494118,0.494118,?,?
1733,'2018/02/25 22:25:34:212',15,-0.016366,-0.174421,-0.620775,0.498039,0.490196,0.47451,0.498039,0.505882,0.501961,0.501961,0.498039,?,?
1734,'2018/02/25 22:25:34:219',15,-0.015705,-0.175012,-0.621734,0.478431,0.458824,0.470588,0.521569,0.52549,0.501961,0.498039,0.498039,?,?
1735,'2018/02/25 22:25:34:247',15,-0.015142,-0.175815,-0.623881,0.494118,0.501961,0.501961,0.494118,0.482353,0.494118,0.494118,0.498039,?,?
1736,'2018/02/25 22:25:34:278',15,-0.013786,-0.175859,-0.630416,0.501961,0.498039,0.490196,0.490196,0.490196,0.482353,0.490196,0.501961,?,?
1737,'2018/02/25 22:25:34:311',15,-0.013631,-0.175558,-0.630447,0.490196,0.498039,0.505882,0.482353,0.486275,0.494118,0.490196,0.486275,?,?
1738,'2018/02/25 22:25:34:341',15,-0.013619,-0.176079,-0.627106,0.494118,0.498039,0.533333,0.52549,0.529412,0.505882,0.498039,0.490196,?,?
1739,'2018/02/25 22:25:34:377',15,-0.013605,-0.176073,-0.627215,0.498039,0.498039,0.501961,0.478431,0.482353,0.501961,0.498039,0.501961,?,?
1740,'2018/02/25 22:25:34:382',15,-0.013074,-0.17582,-0.628436,0.498039,0.498039,0.501961,0.478431,0.482353,0.501961,0.498039,0.501961,?,?
1741,'2018/02/25 22:25:34:410',15,-0.012075,-0.175476,-0.627872,0.494118,0.501961,0.509804,0.588235,0.572549,0.537255,0.498039,0.498039,?,?
1742,'2018/02/25 22:25:34:445',15,-0.006455,-0.17519,-0.623818,0.498039,0.490196,0.494118,0.380392,0.490196,0.482353,0.501961,0.501961,?,?
1743,'2018/02/25 22:25:34:477',15,-0.003914,-0.174979,-0.609524,0.505882,0.509804,0.509804,0.517647,0.556863,0.533333,0.533333,0.513726,?,?
1744,'2018/02/25 22:25:34:487',15,-0.002742,-0.176947,-0.583757,0.494118,0.501961,0.490196,0.447059,0.470588,0.462745,0.498039,0.498039,?,?
1745,'2018/02/25 22:25:34:512',15,-0.002537,-0.17974,-0.552579,0.501961,0.494118,0.498039,0.47451,0.498039,0.494118,0.494118,0.498039,?,?
1746,'2018/02/25 22:25:34:543',15,-0.005536,-0.187808,-0.477303,0.498039,0.517647,0.513726,0.517647,0.466667,0.501961,0.501961,0.501961,?,?
1747,'2018/02/25 22:25:34:577',15,-0.010716,-0.198375,-0.412858,0.490196,0.478431,0.372549,0.552941,0.607843,0.501961,0.501961,0.501961,?,?
1748,'2018/02/25 22:25:34:588',15,-0.010716,-0.198375,-0.412858,0.490196,0.478431,0.372549,0.552941,0.607843,0.501961,0.501961,0.501961,?,?
1749,'2018/02/25 22:25:34:615',15,-0.010491,-0.202271,-0.395782,0.486275,0.454902,0.498039,0.478431,0.458824,0.486275,0.490196,0.498039,?,?
1750,'2018/02/25 22:25:34:641',15,-0.007896,-0.205675,-0.371715,0.501961,0.501961,0.517647,0.501961,0.541176,0.509804,0.498039,0.498039,?,?
1751,'2018/02/25 22:25:34:677',15,-0.008857,-0.208101,-0.344835,0.498039,0.486275,0.494118,0.486275,0.462745,0.494118,0.490196,0.490196,?,?
1752,'2018/02/25 22:25:34:710',15,-0.012306,-0.213606,-0.288206,0.498039,0.486275,0.443137,0.486275,0.470588,0.462745,0.486275,0.501961,?,?
1753,'2018/02/25 22:25:34:717',15,-0.012306,-0.213606,-0.288206,0.490196,0.47451,0.509804,0.482353,0.478431,0.494118,0.505882,0.501961,?,?
1754,'2018/02/25 22:25:34:745',15,-0.012521,-0.214859,-0.269485,0.494118,0.513726,0.545098,0.462745,0.490196,0.501961,0.494118,0.494118,?,?
1755,'2018/02/25 22:25:34:776',15,-0.015776,-0.218275,-0.204587,0.490196,0.505882,0.635294,0.501961,0.501961,0.501961,0.501961,0.498039,?,?
1756,'2018/02/25 22:25:34:810',15,-0.020937,-0.222379,-0.10766,0.498039,0.470588,0.513726,0.494118,0.478431,0.494118,0.490196,0.498039,?,?
1757,'2018/02/25 22:25:34:844',15,-0.023346,-0.224455,-0.027223,0.486275,0.45098,0.454902,0.52549,0.486275,0.54902,0.501961,0.494118,?,?
1758,'2018/02/25 22:25:34:854',15,-0.023346,-0.224455,-0.027223,0.486275,0.45098,0.454902,0.52549,0.486275,0.54902,0.501961,0.494118,?,?
1759,'2018/02/25 22:25:34:880',15,-0.024577,-0.226414,0.003286,0.498039,0.509804,0.560784,0.494118,0.462745,0.47451,0.494118,0.498039,?,?
1760,'2018/02/25 22:25:34:907',15,-0.025682,-0.22919,0.05224,0.509804,0.572549,0.533333,0.486275,0.478431,0.482353,0.490196,0.494118,?,?
1761,'2018/02/25 22:25:34:943',15,-0.031545,-0.23378,0.089412,0.490196,0.529412,0.482353,0.466667,0.470588,0.47451,0.494118,0.498039,?,?
1762,'2018/02/25 22:25:34:976',15,-0.034496,-0.23637,0.110005,0.501961,0.498039,0.486275,0.498039,0.521569,0.517647,0.52549,0.498039,?,?
1763,'2018/02/25 22:25:35:008',15,-0.038403,-0.24043,0.135097,0.498039,0.498039,0.505882,0.454902,0.490196,0.490196,0.454902,0.470588,?,?
1764,'2018/02/25 22:25:35:019',15,-0.038403,-0.24043,0.135097,0.498039,0.498039,0.466667,0.513726,0.494118,0.486275,0.494118,0.501961,?,?
1765,'2018/02/25 22:25:35:046',15,-0.04298,-0.242962,0.164709,0.482353,0.462745,0.509804,0.505882,0.505882,0.494118,0.462745,0.478431,?,?
1766,'2018/02/25 22:25:35:077',15,-0.045451,-0.244339,0.177654,0.498039,0.486275,0.498039,0.517647,0.498039,0.509804,0.52549,0.513726,?,?
1767,'2018/02/25 22:25:35:109',15,-0.049117,-0.248154,0.193077,0.501961,0.494118,0.494118,0.52549,0.533333,0.533333,0.52549,0.509804,?,?
1768,'2018/02/25 22:25:35:143',15,-0.053888,-0.250706,0.208003,0.482353,0.486275,0.533333,0.501961,0.47451,0.462745,0.498039,0.494118,?,?
1769,'2018/02/25 22:25:35:149',15,-0.053888,-0.250706,0.208003,0.482353,0.486275,0.533333,0.501961,0.47451,0.462745,0.498039,0.494118,?,?
1770,'2018/02/25 22:25:35:173',15,-0.056335,-0.252259,0.212222,0.513726,0.560784,0.541176,0.501961,0.505882,0.490196,0.490196,0.505882,?,?
1771,'2018/02/25 22:25:35:206',15,-0.060571,-0.255311,0.218351,0.498039,0.513726,0.52549,0.513726,0.498039,0.505882,0.498039,0.498039,?,?
1772,'2018/02/25 22:25:35:244',15,-0.06445,-0.258046,0.22283,0.494118,0.494118,0.458824,0.470588,0.501961,0.513726,0.513726,0.505882,?,?
1773,'2018/02/25 22:25:35:248',15,-0.06445,-0.258046,0.22283,0.494118,0.494118,0.458824,0.470588,0.501961,0.513726,0.513726,0.505882,?,?
1774,'2018/02/25 22:25:35:275',15,-0.065531,-0.258882,0.224619,0.490196,0.498039,0.517647,0.490196,0.482353,0.466667,0.462745,0.482353,?,?
1775,'2018/02/25 22:25:35:308',15,-0.066429,-0.259838,0.228634,0.494118,0.513726,0.447059,0.478431,0.486275,0.47451,0.47451,0.482353,?,?
1776,'2018/02/25 22:25:35:338',15,-0.065962,-0.259872,0.22881,0.486275,0.439216,0.509804,0.498039,0.470588,0.458824,0.47451,0.490196,?,?
1777,'2018/02/25 22:25:35:355',15,-0.064172,-0.259788,0.223861,0.498039,0.513726,0.513726,0.47451,0.490196,0.494118,0.486275,0.486275,?,?
1778,'2018/02/25 22:25:35:378',15,-0.061565,-0.25843,0.211071,0.490196,0.509804,0.423529,0.462745,0.490196,0.498039,0.498039,0.482353,?,?
1779,'2018/02/25 22:25:35:408',15,-0.061028,-0.257519,0.20217,0.486275,0.486275,0.403922,0.505882,0.490196,0.494118,0.494118,0.494118,?,?
1780,'2018/02/25 22:25:35:439',15,-0.059196,-0.257005,0.184964,0.501961,0.513726,0.54902,0.482353,0.505882,0.498039,0.490196,0.501961,?,?
1781,'2018/02/25 22:25:35:473',15,-0.049719,-0.253894,0.112264,0.462745,0.447059,0.541176,0.529412,0.509804,0.509804,0.490196,0.482353,?,?
1782,'2018/02/25 22:25:35:486',15,-0.043559,-0.251449,0.063114,0.505882,0.470588,0.407843,0.454902,0.45098,0.486275,0.501961,0.505882,?,?
1783,'2018/02/25 22:25:35:512',15,-0.037586,-0.248456,0.015275,0.501961,0.517647,0.615686,0.521569,0.505882,0.494118,0.494118,0.498039,?,?
1784,'2018/02/25 22:25:35:540',15,-0.032591,-0.245892,-0.02796,0.509804,0.505882,0.517647,0.490196,0.47451,0.482353,0.490196,0.498039,?,?
1785,'2018/02/25 22:25:35:572',15,-0.025197,-0.241595,-0.102753,0.486275,0.509804,0.560784,0.478431,0.470588,0.47451,0.486275,0.482353,?,?
1786,'2018/02/25 22:25:35:605',15,-0.017806,-0.236041,-0.168847,0.498039,0.490196,0.490196,0.439216,0.482353,0.478431,0.494118,0.486275,?,?
1787,'2018/02/25 22:25:35:611',15,-0.017806,-0.236041,-0.168847,0.498039,0.490196,0.490196,0.439216,0.482353,0.478431,0.494118,0.486275,?,?
1788,'2018/02/25 22:25:35:643',15,-0.009443,-0.228284,-0.236,0.498039,0.498039,0.509804,0.509804,0.498039,0.498039,0.494118,0.494118,?,?
1789,'2018/02/25 22:25:35:672',15,-0.005513,-0.223811,-0.269224,0.478431,0.486275,0.517647,0.517647,0.486275,0.486275,0.490196,0.490196,?,?
1790,'2018/02/25 22:25:35:707',15,0.001932,-0.214741,-0.333621,0.498039,0.494118,0.470588,0.454902,0.462745,0.486275,0.486275,0.494118,?,?
1791,'2018/02/25 22:25:35:719',15,0.001932,-0.214741,-0.333621,0.521569,0.545098,0.501961,0.517647,0.494118,0.482353,0.490196,0.505882,?,?
1792,'2018/02/25 22:25:35:745',15,0.007341,-0.205426,-0.386659,0.486275,0.486275,0.556863,0.482353,0.490196,0.490196,0.490196,0.490196,?,?
1793,'2018/02/25 22:25:35:772',15,0.009816,-0.200668,-0.410303,0.494118,0.482353,0.478431,0.435294,0.47451,0.494118,0.490196,0.486275,?,?
1794,'2018/02/25 22:25:35:805',15,0.013837,-0.191543,-0.453145,0.470588,0.462745,0.486275,0.501961,0.478431,0.486275,0.494118,0.486275,?,?
1795,'2018/02/25 22:25:35:838',15,0.013789,-0.186931,-0.471781,0.501961,0.498039,0.364706,0.509804,0.505882,0.490196,0.494118,0.498039,?,?
1796,'2018/02/25 22:25:35:849',15,0.013121,-0.182723,-0.490403,0.494118,0.498039,0.529412,0.54902,0.521569,0.517647,0.501961,0.494118,?,?
1797,'2018/02/25 22:25:35:875',15,0.01232,-0.178934,-0.50869,0.501961,0.498039,0.513726,0.470588,0.462745,0.478431,0.490196,0.498039,?,?
1798,'2018/02/25 22:25:35:907',15,0.010111,-0.173251,-0.540678,0.509804,0.521569,0.521569,0.505882,0.470588,0.486275,0.498039,0.498039,?,?
1799,'2018/02/25 22:25:35:936',15,0.008437,-0.171188,-0.554342,0.494118,0.513726,0.513726,0.505882,0.513726,0.494118,0.494118,0.490196,?,?
1800,'2018/02/25 22:25:35:971',15,0.005558,-0.169009,-0.586069,0.486275,0.45098,0.490196,0.533333,0.560784,0.533333,0.509804,0.501961,?,?
1801,'2018/02/25 22:25:35:977',15,0.004007,-0.168588,-0.602455,0.501961,0.513726,0.486275,0.462745,0.462745,0.470588,0.486275,0.494118,?,?
1802,'2018/02/25 22:25:36:004',15,0.002125,-0.167941,-0.614485,0.505882,0.505882,0.505882,0.482353,0.47451,0.462745,0.478431,0.494118,?,?
1803,'2018/02/25 22:25:36:107',15,0.000282,-0.16732,-0.622404,0.517647,0.545098,0.54902,0.517647,0.513726,0.509804,0.505882,0.494118,?,?
1804,'2018/02/25 22:25:36:107',15,-0.001477,-0.167154,-0.64211,0.494118,0.498039,0.494118,0.494118,0.509804,0.494118,0.490196,0.494118,?,?
1805,'2018/02/25 22:25:36:107',15,-0.001477,-0.167154,-0.64211,0.494118,0.498039,0.494118,0.494118,0.509804,0.494118,0.490196,0.494118,?,?
1806,'2018/02/25 22:25:36:107',15,-0.004533,-0.167682,-0.655929,0.482353,0.482353,0.478431,0.458824,0.486275,0.501961,0.490196,0.478431,?,?
1807,'2018/02/25 22:25:36:136',15,-0.004998,-0.168021,-0.661497,0.482353,0.431373,0.388235,0.486275,0.498039,0.486275,0.494118,0.494118,?,?
1808,'2018/02/25 22:25:36:173',15,-0.004436,-0.167848,-0.670476,0.486275,0.486275,0.541176,0.490196,0.498039,0.494118,0.486275,0.490196,?,?
1809,'2018/02/25 22:25:36:181',15,-0.004464,-0.167726,-0.670576,0.501961,0.501961,0.509804,0.490196,0.490196,0.501961,0.501961,0.498039,?,?
1810,'2018/02/25 22:25:36:206',15,-0.004457,-0.167576,-0.66982,0.498039,0.505882,0.494118,0.52549,0.521569,0.505882,0.498039,0.505882,?,?
1811,'2018/02/25 22:25:36:237',15,-0.003939,-0.167371,-0.669071,0.498039,0.517647,0.490196,0.490196,0.486275,0.486275,0.494118,0.494118,?,?
1812,'2018/02/25 22:25:36:272',15,-0.002586,-0.166762,-0.664502,0.498039,0.501961,0.533333,0.490196,0.470588,0.490196,0.478431,0.494118,?,?
1813,'2018/02/25 22:25:36:302',15,0.001086,-0.165093,-0.65944,0.486275,0.478431,0.478431,0.52549,0.517647,0.482353,0.490196,0.490196,?,?
1814,'2018/02/25 22:25:36:342',15,0.004443,-0.163644,-0.652818,0.486275,0.478431,0.443137,0.490196,0.454902,0.470588,0.494118,0.490196,?,?
1815,'2018/02/25 22:25:36:351',15,0.00565,-0.164,-0.636418,0.498039,0.458824,0.52549,0.517647,0.509804,0.498039,0.505882,0.501961,?,?
1816,'2018/02/25 22:25:36:376',15,0.005853,-0.165336,-0.619727,0.498039,0.576471,0.545098,0.47451,0.478431,0.486275,0.501961,0.501961,?,?
1817,'2018/02/25 22:25:36:402',15,0.008689,-0.165204,-0.614166,0.490196,0.486275,0.431373,0.521569,0.501961,0.501961,0.501961,0.501961,?,?
1818,'2018/02/25 22:25:36:440',15,0.020214,-0.16459,-0.602562,0.494118,0.513726,0.462745,0.498039,0.47451,0.494118,0.498039,0.490196,?,?
1819,'2018/02/25 22:25:36:473',15,0.025165,-0.167667,-0.572132,0.501961,0.498039,0.4,0.384314,0.403922,0.47451,0.482353,0.490196,?,?
1820,'2018/02/25 22:25:36:479',15,0.025165,-0.167667,-0.572132,0.501961,0.498039,0.4,0.384314,0.403922,0.47451,0.482353,0.490196,?,?
1821,'2018/02/25 22:25:36:504',15,0.036964,-0.168915,-0.568635,0.486275,0.47451,0.443137,0.521569,0.52549,0.498039,0.494118,0.490196,?,?
1822,'2018/02/25 22:25:36:538',15,0.039393,-0.170428,-0.552603,0.490196,0.470588,0.490196,0.588235,0.568627,0.509804,0.494118,0.490196,?,?
1823,'2018/02/25 22:25:36:573',15,0.040344,-0.175454,-0.499878,0.498039,0.486275,0.486275,0.478431,0.47451,0.494118,0.501961,0.505882,?,?
1824,'2018/02/25 22:25:36:583',15,0.040344,-0.175454,-0.499878,0.498039,0.501961,0.458824,0.466667,0.458824,0.494118,0.494118,0.494118,?,?
1825,'2018/02/25 22:25:36:608',15,0.04127,-0.182735,-0.448332,0.494118,0.470588,0.513726,0.533333,0.541176,0.498039,0.498039,0.490196,?,?
1826,'2018/02/25 22:25:36:636',15,0.03976,-0.187588,-0.417897,0.494118,0.509804,0.52549,0.517647,0.478431,0.486275,0.490196,0.494118,?,?
1827,'2018/02/25 22:25:36:671',15,0.033542,-0.195639,-0.343527,0.498039,0.505882,0.533333,0.505882,0.517647,0.501961,0.501961,0.498039,?,?
1828,'2018/02/25 22:25:36:703',15,0.030544,-0.198847,-0.307518,0.494118,0.47451,0.462745,0.498039,0.529412,0.521569,0.509804,0.505882,?,?
1829,'2018/02/25 22:25:36:776',15,0.024553,-0.205226,-0.24798,0.490196,0.498039,0.454902,0.486275,0.462745,0.490196,0.494118,0.490196,?,?
1830,'2018/02/25 22:25:36:776',15,0.021755,-0.207646,-0.223285,0.486275,0.509804,0.529412,0.505882,0.486275,0.486275,0.478431,0.490196,?,?
1831,'2018/02/25 22:25:36:776',15,0.019039,-0.209886,-0.198856,0.494118,0.490196,0.529412,0.494118,0.47451,0.478431,0.494118,0.486275,?,?
1832,'2018/02/25 22:25:36:804',15,0.013389,-0.215742,-0.150659,0.498039,0.509804,0.505882,0.517647,0.513726,0.494118,0.498039,0.498039,?,?
1833,'2018/02/25 22:25:41:666',16,-0.105656,-0.208936,-0.074117,0.682353,0.545098,0.411765,0.470588,0.494118,0.509804,0.65098,0.482353,?,?
1834,'2018/02/25 22:25:41:666',16,-0.105656,-0.208936,-0.074117,0.682353,0.545098,0.411765,0.470588,0.494118,0.509804,0.65098,0.482353,?,?
1835,'2018/02/25 22:25:41:667',16,-0.105641,-0.209294,-0.074097,0.537255,0.52549,0.643137,0.423529,0.478431,0.505882,0.466667,0.411765,?,?
1836,'2018/02/25 22:25:41:667',16,-0.105626,-0.209425,-0.074216,0.654902,0.498039,0.776471,0.380392,0.509804,0.47451,0.454902,0.533333,?,?
1837,'2018/02/25 22:25:41:667',16,-0.10686,-0.209533,-0.072978,0.360784,0.509804,0.662745,0.27451,0.435294,0.486275,0.552941,0.517647,?,?
1838,'2018/02/25 22:25:41:790',16,-0.107794,-0.209744,-0.075827,0.521569,0.498039,0.113725,0.505882,0.533333,0.521569,0.462745,0.415686,?,?
1839,'2018/02/25 22:25:41:791',16,-0.107794,-0.209744,-0.075827,0.521569,0.498039,0.113725,0.505882,0.533333,0.521569,0.462745,0.415686,?,?
1840,'2018/02/25 22:25:41:791',16,-0.108537,-0.20964,-0.075751,0.552941,0.47451,0.658824,0.721569,0.545098,0.52549,0.345098,0.333333,?,?
1841,'2018/02/25 22:25:41:791',16,-0.10999,-0.209363,-0.076111,0.423529,0.458824,0.109804,0.34902,0.47451,0.513726,0.564706,0.658824,?,?
1842,'2018/02/25 22:25:41:791',16,-0.11084,-0.208942,-0.078752,0.403922,0.47451,0.521569,0.698039,0.521569,0.517647,0.396078,0.47451,?,?
1843,'2018/02/25 22:25:41:807',16,-0.11126,-0.208565,-0.078358,0.486275,0.52549,0.682353,0.392157,0.466667,0.482353,0.564706,0.490196,?,?
1844,'2018/02/25 22:25:41:814',16,-0.111935,-0.208256,-0.076708,0.631373,0.501961,0.266667,0.380392,0.509804,0.521569,0.596078,0.52549,?,?
1845,'2018/02/25 22:25:41:872',16,-0.112728,-0.208203,-0.077365,0.541176,0.545098,0.772549,0.545098,0.470588,0.498039,0.623529,0.521569,?,?
1846,'2018/02/25 22:25:41:877',16,-0.114132,-0.208371,-0.079178,0.431373,0.513726,0.070588,0.835294,0.568627,0.537255,0.54902,0.482353,?,?
1847,'2018/02/25 22:25:41:910',16,-0.115156,-0.208091,-0.07774,0.643137,0.482353,0.596078,0.407843,0.509804,0.521569,0.372549,0.494118,?,?
1848,'2018/02/25 22:25:41:916',16,-0.115156,-0.208091,-0.07774,0.643137,0.482353,0.596078,0.407843,0.509804,0.521569,0.372549,0.494118,?,?
1849,'2018/02/25 22:25:42:040',16,-0.116717,-0.207778,-0.079444,0.556863,0.505882,0.070588,0.513726,0.537255,0.513726,0.619608,0.490196,?,?
1850,'2018/02/25 22:25:42:040',16,-0.117136,-0.207711,-0.08014,0.486275,0.564706,0.509804,0.686275,0.505882,0.501961,0.447059,0.462745,?,?
